x,y,z,dz
-0.004687500186264515,0.002881944179534912,0.0019999807700514793,0.0
-0.004687500186264515,0.0025347217451781034,0.0019999807700514793,0.0
-0.00503472238779068,0.003229166381061077,0.0019999807700514793,0.0
-0.00503472238779068,0.003576388582587242,0.0019999807700514793,0.0
-0.005381944589316845,0.003576388582587242,0.0019999807700514793,0.0
-0.005381944589316845,0.003229166381061077,0.0019999807700514793,0.0
-0.00503472238779068,0.003923610784113407,0.0019999807700514793,0.0
-0.00503472238779068,0.004270832985639572,0.0019999807700514793,0.0
-0.005381944589316845,0.004270832985639572,0.0019999807700514793,0.0
-0.005381944589316845,0.003923610784113407,0.0019999807700514793,0.0
-0.00434027798473835,0.003229166381061077,0.0019999807700514793,0.0
-0.00434027798473835,0.003576388582587242,0.0019999807700514793,0.0
-0.004687500186264515,0.003576388582587242,0.0019999807700514793,0.0
-0.004687500186264515,0.003229166381061077,0.0019999807700514793,0.0
-0.00434027798473835,0.003923610784113407,0.0019999807700514793,0.0
-0.00434027798473835,0.004270832985639572,0.0019999807700514793,0.0
-0.004687500186264515,0.004270832985639572,0.0019999807700514793,0.0
-0.004687500186264515,0.003923610784113407,0.0019999807700514793,0.0
-0.00364583358168602,0.0018402773421257734,0.0019999807700514793,0.0
-0.00364583358168602,0.0021874995436519384,0.0019999807700514793,0.0
-0.003993055783212185,0.0021874995436519384,0.0019999807700514793,0.0
-0.003993055783212185,0.0018402773421257734,0.0019999807700514793,0.0
-0.00364583358168602,0.0025347217451781034,0.0019999807700514793,0.0
-0.00364583358168602,0.002881944179534912,0.0019999807700514793,0.0
-0.003993055783212185,0.002881944179534912,0.0019999807700514793,0.0
-0.003993055783212185,0.0025347217451781034,0.0019999807700514793,0.0
-0.00295138917863369,0.0018402773421257734,0.0019999807700514793,0.0
-0.00295138917863369,0.0021874995436519384,0.0019999807700514793,0.0
-0.003298611380159855,0.0021874995436519384,0.0019999807700514793,0.0
-0.003298611380159855,0.0018402773421257734,0.0019999807700514793,0.0
-0.00295138917863369,0.0025347217451781034,0.0019999807700514793,0.0
-0.00295138917863369,0.002881944179534912,0.0019999807700514793,0.0
-0.003298611380159855,0.002881944179534912,0.0019999807700514793,0.0
-0.003298611380159855,0.0025347217451781034,0.0019999807700514793,0.0
-0.00364583358168602,0.003229166381061077,0.0019999807700514793,0.0
-0.00364583358168602,0.003576388582587242,0.0019999807700514793,0.0
-0.003993055783212185,0.003576388582587242,0.0019999807700514793,0.0
-0.003993055783212185,0.003229166381061077,0.0019999807700514793,0.0
-0.00364583358168602,0.003923610784113407,0.0019999807700514793,0.0
-0.00364583358168602,0.004270832985639572,0.0019999807700514793,0.0
-0.003993055783212185,0.004270832985639572,0.0019999807700514793,0.0
-0.003993055783212185,0.003923610784113407,0.0019999807700514793,0.0
-0.00295138917863369,0.003229166381061077,0.0019999807700514793,0.0
-0.00295138917863369,0.003576388582587242,0.0019999807700514793,0.0
-0.003298611380159855,0.003576388582587242,0.0019999807700514793,0.0
-0.003298611380159855,0.003229166381061077,0.0019999807700514793,0.0
-0.00295138917863369,0.003923610784113407,0.0019999807700514793,0.0
-0.00295138917863369,0.004270832985639572,0.0019999807700514793,0.0
-0.003298611380159855,0.004270832985639572,0.0019999807700514793,0.0
-0.003298611380159855,0.003923610784113407,0.0019999807700514793,0.0
-0.002604166977107525,-1.7462298274040222e-08,0.001173611730337143,0.0
-0.00225694477558136,-1.7462298274040222e-08,0.001173611730337143,0.0
-0.00225694477558136,-1.7462298274040222e-08,0.001520833931863308,0.0
-0.002604166977107525,-1.7462298274040222e-08,0.001520833931863308,0.0
-0.0019097225740551949,-1.7462298274040222e-08,0.001173611730337143,0.0
-0.0015625003725290298,-1.7462298274040222e-08,0.001173611730337143,0.0
-0.0015625003725290298,-1.7462298274040222e-08,0.001520833931863308,0.0
-0.0019097225740551949,-1.7462298274040222e-08,0.001520833931863308,0.0
-0.00225694477558136,-1.7462298274040222e-08,0.0019999807700514793,0.0
-0.002604166977107525,-1.7462298274040222e-08,0.0019999807700514793,0.0
-0.0015625003725290298,-1.7462298274040222e-08,0.0019999807700514793,0.0
-0.0019097225740551949,-1.7462298274040222e-08,0.0019999807700514793,0.0
-0.00225694477558136,0.00045138841960579157,0.0019999807700514793,0.0
-0.00225694477558136,0.0007986106211319566,0.0019999807700514793,0.0
-0.002604166977107525,0.0007986106211319566,0.0019999807700514793,0.0
-0.002604166977107525,0.00045138841960579157,0.0019999807700514793,0.0
-0.00225694477558136,0.0011458329390734434,0.0019999807700514793,0.0
-0.00225694477558136,0.0014930551405996084,0.0019999807700514793,0.0
-0.002604166977107525,0.0014930551405996084,0.0019999807700514793,0.0
-0.002604166977107525,0.0011458329390734434,0.0019999807700514793,0.0
-0.0015625003725290298,0.00045138841960579157,0.0019999807700514793,0.0
-0.0015625003725290298,0.0007986106211319566,0.0019999807700514793,0.0
-0.0019097225740551949,0.0007986106211319566,0.0019999807700514793,0.0
-0.0019097225740551949,0.00045138841960579157,0.0019999807700514793,0.0
-0.0015625003725290298,0.0011458329390734434,0.0019999807700514793,0.0
-0.0015625003725290298,0.0014930551405996084,0.0019999807700514793,0.0
-0.0019097225740551949,0.0014930551405996084,0.0019999807700514793,0.0
-0.0019097225740551949,0.0011458329390734434,0.0019999807700514793,0.0
-0.0012152781710028648,-1.7462298274040222e-08,0.001173611730337143,0.0
-0.0008680559694766998,-1.7462298274040222e-08,0.001173611730337143,0.0
-0.0008680559694766998,-1.7462298274040222e-08,0.001520833931863308,0.0
-0.0012152781710028648,-1.7462298274040222e-08,0.001520833931863308,0.0
-0.0005208337679505348,-1.7462298274040222e-08,0.001173611730337143,0.0
-0.0001736115664243698,-1.7462298274040222e-08,0.001173611730337143,0.0
-0.0001736115664243698,-1.7462298274040222e-08,0.001520833931863308,0.0
-0.0005208337679505348,-1.7462298274040222e-08,0.001520833931863308,0.0
-0.0008680559694766998,-1.7462298274040222e-08,0.0019999807700514793,0.0
-0.0012152781710028648,-1.7462298274040222e-08,0.0019999807700514793,0.0
-0.0001736115664243698,-1.7462298274040222e-08,0.0019999807700514793,0.0
-0.0005208337679505348,-1.7462298274040222e-08,0.0019999807700514793,0.0
-0.0008680559694766998,0.00045138841960579157,0.0019999807700514793,0.0
-0.0008680559694766998,0.0007986106211319566,0.0019999807700514793,0.0
-0.0012152781710028648,0.0007986106211319566,0.0019999807700514793,0.0
-0.0012152781710028648,0.00045138841960579157,0.0019999807700514793,0.0
-0.0008680559694766998,0.0011458329390734434,0.0019999807700514793,0.0
-0.0008680559694766998,0.0014930551405996084,0.0019999807700514793,0.0
-0.0012152781710028648,0.0014930551405996084,0.0019999807700514793,0.0
-0.0012152781710028648,0.0011458329390734434,0.0019999807700514793,0.0
-0.0001736115664243698,0.00045138841960579157,0.0019999807700514793,0.0
-0.0001736115664243698,0.0007986106211319566,0.0019999807700514793,0.0
-0.0005208337679505348,0.0007986106211319566,0.0019999807700514793,0.0
-0.0005208337679505348,0.00045138841960579157,0.0019999807700514793,0.0
-0.0001736115664243698,0.0011458329390734434,0.0019999807700514793,0.0
-0.0001736115664243698,0.0014930551405996084,0.0019999807700514793,0.0
-0.0005208337679505348,0.0014930551405996084,0.0019999807700514793,0.0
-0.0005208337679505348,0.0011458329390734434,0.0019999807700514793,0.0
-0.00225694477558136,0.0018402773421257734,0.0019999807700514793,0.0
-0.00225694477558136,0.0021874995436519384,0.0019999807700514793,0.0
-0.002604166977107525,0.0021874995436519384,0.0019999807700514793,0.0
-0.002604166977107525,0.0018402773421257734,0.0019999807700514793,0.0
-0.00225694477558136,0.0025347217451781034,0.0019999807700514793,0.0
-0.00225694477558136,0.002881944179534912,0.0019999807700514793,0.0
-0.002604166977107525,0.002881944179534912,0.0019999807700514793,0.0
-0.002604166977107525,0.0025347217451781034,0.0019999807700514793,0.0
-0.0015625003725290298,0.0018402773421257734,0.0019999807700514793,0.0
-0.0015625003725290298,0.0021874995436519384,0.0019999807700514793,0.0
-0.0019097225740551949,0.0021874995436519384,0.0019999807700514793,0.0
-0.0019097225740551949,0.0018402773421257734,0.0019999807700514793,0.0
-0.0015625003725290298,0.0025347217451781034,0.0019999807700514793,0.0
-0.0015625003725290298,0.002881944179534912,0.0019999807700514793,0.0
-0.0019097225740551949,0.002881944179534912,0.0019999807700514793,0.0
-0.0019097225740551949,0.0025347217451781034,0.0019999807700514793,0.0
-0.00225694477558136,0.003229166381061077,0.0019999807700514793,0.0
-0.00225694477558136,0.003576388582587242,0.0019999807700514793,0.0
-0.002604166977107525,0.003576388582587242,0.0019999807700514793,0.0
-0.002604166977107525,0.003229166381061077,0.0019999807700514793,0.0
-0.00225694477558136,0.003923610784113407,0.0019999807700514793,0.0
-0.00225694477558136,0.004270832985639572,0.0019999807700514793,0.0
-0.002604166977107525,0.004270832985639572,0.0019999807700514793,0.0
-0.002604166977107525,0.003923610784113407,0.0019999807700514793,0.0
-0.0015625003725290298,0.003229166381061077,0.0019999807700514793,0.0
-0.0015625003725290298,0.003576388582587242,0.0019999807700514793,0.0
-0.0019097225740551949,0.003576388582587242,0.0019999807700514793,0.0
-0.0019097225740551949,0.003229166381061077,0.0019999807700514793,0.0
-0.0015625003725290298,0.003923610784113407,0.0019999807700514793,0.0
-0.0015625003725290298,0.004270832985639572,0.0019999807700514793,0.0
-0.0019097225740551949,0.004270832985639572,0.0019999807700514793,0.0
-0.0019097225740551949,0.003923610784113407,0.0019999807700514793,0.0
-0.0008680559694766998,0.0018402773421257734,0.0019999807700514793,0.0
-0.0008680559694766998,0.0021874995436519384,0.0019999807700514793,0.0
-0.0012152781710028648,0.0021874995436519384,0.0019999807700514793,0.0
-0.0012152781710028648,0.0018402773421257734,0.0019999807700514793,0.0
-0.0008680559694766998,0.0025347217451781034,0.0019999807700514793,0.0
-0.0008680559694766998,0.002881944179534912,0.0019999807700514793,0.0
-0.0012152781710028648,0.002881944179534912,0.0019999807700514793,0.0
-0.0012152781710028648,0.0025347217451781034,0.0019999807700514793,0.0
-0.0001736115664243698,0.0018402773421257734,0.0019999807700514793,0.0
-0.0001736115664243698,0.0021874995436519384,0.0019999807700514793,0.0
-0.0005208337679505348,0.0021874995436519384,0.0019999807700514793,0.0
-0.0005208337679505348,0.0018402773421257734,0.0019999807700514793,0.0
-0.0001736115664243698,0.0025347217451781034,0.0019999807700514793,0.0
-0.0001736115664243698,0.002881944179534912,0.0019999807700514793,0.0
-0.0005208337679505348,0.002881944179534912,0.0019999807700514793,0.0
-0.0005208337679505348,0.0025347217451781034,0.0019999807700514793,0.0
-0.0008680559694766998,0.003229166381061077,0.0019999807700514793,0.0
-0.0008680559694766998,0.003576388582587242,0.0019999807700514793,0.0
-0.0012152781710028648,0.003576388582587242,0.0019999807700514793,0.0
-0.0012152781710028648,0.003229166381061077,0.0019999807700514793,0.0
-0.0008680559694766998,0.003923610784113407,0.0019999807700514793,0.0
-0.0008680559694766998,0.004270832985639572,0.0019999807700514793,0.0
-0.0012152781710028648,0.004270832985639572,0.0019999807700514793,0.0
-0.0012152781710028648,0.003923610784113407,0.0019999807700514793,0.0
-0.0001736115664243698,0.003229166381061077,0.0019999807700514793,0.0
-0.0001736115664243698,0.003576388582587242,0.0019999807700514793,0.0
-0.0005208337679505348,0.003576388582587242,0.0019999807700514793,0.0
-0.0005208337679505348,0.003229166381061077,0.0019999807700514793,0.0
-0.0001736115664243698,0.003923610784113407,0.0019999807700514793,0.0
-0.0001736115664243698,0.004270832985639572,0.0019999807700514793,0.0
-0.0005208337679505348,0.004270832985639572,0.0019999807700514793,0.0
-0.0005208337679505348,0.003923610784113407,0.0019999807700514793,0.0
-0.00503472238779068,0.004618055187165737,0.0019999807700514793,0.0
-0.00503472238779068,0.004965277388691902,0.0019999807700514793,0.0
-0.005381944589316845,0.004965277388691902,0.0019999807700514793,0.0
-0.005381944589316845,0.004618055187165737,0.0019999807700514793,0.0
-0.00503472238779068,0.005312499590218067,0.0019999807700514793,0.0
-0.00503472238779068,0.005659721791744232,0.0019999807700514793,0.0
-0.005381944589316845,0.005659721791744232,0.0019999807700514793,0.0
-0.005381944589316845,0.005312499590218067,0.0019999807700514793,0.0
-0.00434027798473835,0.004618055187165737,0.0019999807700514793,0.0
-0.00434027798473835,0.004965277388691902,0.0019999807700514793,0.0
-0.004687500186264515,0.004965277388691902,0.0019999807700514793,0.0
-0.004687500186264515,0.004618055187165737,0.0019999807700514793,0.0
-0.00434027798473835,0.005312499590218067,0.0019999807700514793,0.0
-0.00434027798473835,0.005659721791744232,0.0019999807700514793,0.0
-0.004687500186264515,0.005659721791744232,0.0019999807700514793,0.0
-0.004687500186264515,0.005312499590218067,0.0019999807700514793,0.0
-0.00503472238779068,0.006006943993270397,0.0019999807700514793,0.0
-0.00503472238779068,0.006354166194796562,0.0019999807700514793,0.0
-0.005381944589316845,0.006354166194796562,0.0019999807700514793,0.0
-0.005381944589316845,0.006006943993270397,0.0019999807700514793,0.0
-0.00503472238779068,0.006701388396322727,0.0019999807700514793,0.0
-0.00503472238779068,0.007048610597848892,0.0019999807700514793,0.0
-0.005381944589316845,0.007048610597848892,0.0019999807700514793,0.0
-0.005381944589316845,0.006701388396322727,0.0019999807700514793,0.0
-0.00434027798473835,0.006006943993270397,0.0019999807700514793,0.0
-0.00434027798473835,0.006354166194796562,0.0019999807700514793,0.0
-0.004687500186264515,0.006354166194796562,0.0019999807700514793,0.0
-0.004687500186264515,0.006006943993270397,0.0019999807700514793,0.0
-0.00434027798473835,0.006701388396322727,0.0019999807700514793,0.0
-0.00434027798473835,0.007048610597848892,0.0019999807700514793,0.0
-0.004687500186264515,0.007048610597848892,0.0019999807700514793,0.0
-0.004687500186264515,0.006701388396322727,0.0019999807700514793,0.0
-0.00364583358168602,0.004618055187165737,0.0019999807700514793,0.0
-0.00364583358168602,0.004965277388691902,0.0019999807700514793,0.0
-0.003993055783212185,0.004965277388691902,0.0019999807700514793,0.0
-0.003993055783212185,0.004618055187165737,0.0019999807700514793,0.0
-0.00364583358168602,0.005312499590218067,0.0019999807700514793,0.0
-0.00364583358168602,0.005659721791744232,0.0019999807700514793,0.0
-0.003993055783212185,0.005659721791744232,0.0019999807700514793,0.0
-0.003993055783212185,0.005312499590218067,0.0019999807700514793,0.0
-0.00295138917863369,0.004618055187165737,0.0019999807700514793,0.0
-0.00295138917863369,0.004965277388691902,0.0019999807700514793,0.0
-0.003298611380159855,0.004965277388691902,0.0019999807700514793,0.0
-0.003298611380159855,0.004618055187165737,0.0019999807700514793,0.0
-0.00295138917863369,0.005312499590218067,0.0019999807700514793,0.0
-0.00295138917863369,0.005659721791744232,0.0019999807700514793,0.0
-0.003298611380159855,0.005659721791744232,0.0019999807700514793,0.0
-0.003298611380159855,0.005312499590218067,0.0019999807700514793,0.0
-0.00364583358168602,0.006006943993270397,0.0019999807700514793,0.0
-0.00364583358168602,0.006354166194796562,0.0019999807700514793,0.0
-0.003993055783212185,0.006354166194796562,0.0019999807700514793,0.0
-0.003993055783212185,0.006006943993270397,0.0019999807700514793,0.0
-0.00364583358168602,0.006701388396322727,0.0019999807700514793,0.0
-0.00364583358168602,0.007048610597848892,0.0019999807700514793,0.0
-0.003993055783212185,0.007048610597848892,0.0019999807700514793,0.0
-0.003993055783212185,0.006701388396322727,0.0019999807700514793,0.0
-0.00295138917863369,0.006006943993270397,0.0019999807700514793,0.0
-0.00295138917863369,0.006354166194796562,0.0019999807700514793,0.0
-0.003298611380159855,0.006354166194796562,0.0019999807700514793,0.0
-0.003298611380159855,0.006006943993270397,0.0019999807700514793,0.0
-0.00295138917863369,0.006701388396322727,0.0019999807700514793,0.0
-0.00295138917863369,0.007048610597848892,0.0019999807700514793,0.0
-0.003298611380159855,0.007048610597848892,0.0019999807700514793,0.0
-0.003298611380159855,0.006701388396322727,0.0019999807700514793,0.0
-0.00503472238779068,0.007395832799375057,0.0019999807700514793,0.0
-0.00503472238779068,0.007743055000901222,0.0019999807700514793,0.0
